Epoch, MSE
4774, 0.250509
4775, 0.250509
4776, 0.250509
4777, 0.250509
4778, 0.250508
4779, 0.250508
4780, 0.250508
4781, 0.250508
4782, 0.250508
4783, 0.250508
4784, 0.250508
4785, 0.250508
4786, 0.250507
4787, 0.250507
4788, 0.250507
4789, 0.250507
4790, 0.250507
4791, 0.250507
4792, 0.250507
4793, 0.250507
4794, 0.250507
4795, 0.250506
4796, 0.250506
4797, 0.250506
4798, 0.250506
4799, 0.250506
4800, 0.250506
4801, 0.250506
4802, 0.250506
4803, 0.250506
4804, 0.250505
4805, 0.250505
4806, 0.250505
4807, 0.250505
4808, 0.250505
4809, 0.250505
4810, 0.250505
4811, 0.250505
4812, 0.250505
4813, 0.250504
4814, 0.250504
4815, 0.250504
4816, 0.250504
4817, 0.250504
4818, 0.250504
4819, 0.250504
4820, 0.250504
4821, 0.250504
4822, 0.250503
4823, 0.250503
4824, 0.250503
4825, 0.250503
4826, 0.250503
4827, 0.250503
4828, 0.250503
4829, 0.250503
4830, 0.250503
4831, 0.250502
4832, 0.250502
4833, 0.250502
4834, 0.250502
4835, 0.250502
4836, 0.250502
4837, 0.250502
4838, 0.250502
4839, 0.250501
4840, 0.250501
4841, 0.250501
4842, 0.250501
4843, 0.250501
4844, 0.250501
4845, 0.250501
4846, 0.250501
4847, 0.250501
4848, 0.2505
4849, 0.2505
4850, 0.2505
4851, 0.2505
4852, 0.2505
4853, 0.2505
4854, 0.2505
4855, 0.2505
4856, 0.2505
4857, 0.250499
4858, 0.250499
4859, 0.250499
4860, 0.250499
4861, 0.250499
4862, 0.250499
4863, 0.250499
4864, 0.250499
4865, 0.250499
4866, 0.250498
4867, 0.250498
4868, 0.250498
4869, 0.250498
4870, 0.250498
4871, 0.250498
4872, 0.250498
4873, 0.250498
4874, 0.250498
4875, 0.250497
4876, 0.250497
4877, 0.250497
4878, 0.250497
4879, 0.250497
4880, 0.250497
4881, 0.250497
4882, 0.250497
4883, 0.250497
4884, 0.250496
4885, 0.250496
4886, 0.250496
4887, 0.250496
4888, 0.250496
4889, 0.250496
4890, 0.250496
4891, 0.250496
4892, 0.250495
4893, 0.250495
4894, 0.250495
4895, 0.250495
4896, 0.250495
4897, 0.250495
4898, 0.250495
4899, 0.250495
4900, 0.250495
4901, 0.250494
4902, 0.250494
4903, 0.250494
4904, 0.250494
4905, 0.250494
4906, 0.250494
4907, 0.250494
4908, 0.250494
4909, 0.250494
4910, 0.250493
4911, 0.250493
4912, 0.250493
4913, 0.250493
4914, 0.250493
4915, 0.250493
4916, 0.250493
4917, 0.250493
4918, 0.250493
4919, 0.250492
4920, 0.250492
4921, 0.250492
4922, 0.250492
4923, 0.250492
4924, 0.250492
4925, 0.250492
4926, 0.250492
4927, 0.250492
4928, 0.250491
4929, 0.250491
4930, 0.250491
4931, 0.250491
4932, 0.250491
4933, 0.250491
4934, 0.250491
4935, 0.250491
4936, 0.250491
4937, 0.25049
4938, 0.25049
4939, 0.25049
4940, 0.25049
4941, 0.25049
4942, 0.25049
4943, 0.25049
4944, 0.25049
4945, 0.25049
4946, 0.250489
4947, 0.250489
4948, 0.250489
4949, 0.250489
4950, 0.250489
4951, 0.250489
4952, 0.250489
4953, 0.250489
4954, 0.250489
4955, 0.250488
4956, 0.250488
4957, 0.250488
4958, 0.250488
4959, 0.250488
4960, 0.250488
4961, 0.250488
4962, 0.250488
4963, 0.250488
4964, 0.250487
4965, 0.250487
4966, 0.250487
4967, 0.250487
4968, 0.250487
4969, 0.250487
4970, 0.250487
4971, 0.250487
4972, 0.250487
4973, 0.250486
4974, 0.250486
4975, 0.250486
4976, 0.250486
4977, 0.250486
4978, 0.250486
4979, 0.250486
4980, 0.250486
4981, 0.250486
4982, 0.250485
4983, 0.250485
4984, 0.250485
4985, 0.250485
4986, 0.250485
4987, 0.250485
4988, 0.250485
4989, 0.250485
4990, 0.250484
4991, 0.250484
4992, 0.250484
4993, 0.250484
4994, 0.250484
4995, 0.250484
4996, 0.250484
4997, 0.250484
4998, 0.250484
4999, 0.250483
5000, 0.250483
5001, 0.250483
5002, 0.250483
5003, 0.250483
5004, 0.250483
5005, 0.250483
5006, 0.250483
5007, 0.250483
5008, 0.250482
5009, 0.250482
5010, 0.250482
5011, 0.250482
5012, 0.250482
5013, 0.250482
5014, 0.250482
5015, 0.250482
5016, 0.250482
5017, 0.250481
5018, 0.250481
5019, 0.250481
5020, 0.250481
5021, 0.250481
5022, 0.250481
5023, 0.250481
5024, 0.250481
5025, 0.250481
5026, 0.25048
5027, 0.25048
5028, 0.25048
5029, 0.25048
5030, 0.25048
5031, 0.25048
5032, 0.25048
5033, 0.25048
5034, 0.25048
5035, 0.250479
5036, 0.250479
5037, 0.250479
5038, 0.250479
5039, 0.250479
5040, 0.250479
5041, 0.250479
5042, 0.250479
5043, 0.250479
5044, 0.250478
5045, 0.250478
5046, 0.250478
5047, 0.250478
5048, 0.250478
5049, 0.250478
5050, 0.250478
5051, 0.250478
5052, 0.250478
5053, 0.250477
5054, 0.250477
5055, 0.250477
5056, 0.250477
5057, 0.250477
5058, 0.250477
5059, 0.250477
5060, 0.250477
5061, 0.250477
5062, 0.250476
5063, 0.250476
5064, 0.250476
5065, 0.250476
5066, 0.250476
5067, 0.250476
5068, 0.250476
5069, 0.250476
5070, 0.250476
5071, 0.250475
5072, 0.250475
5073, 0.250475
5074, 0.250475
5075, 0.250475
5076, 0.250475
5077, 0.250475
5078, 0.250475
5079, 0.250475
5080, 0.250474
5081, 0.250474
5082, 0.250474
5083, 0.250474
5084, 0.250474
5085, 0.250474
5086, 0.250474
5087, 0.250474
5088, 0.250474
5089, 0.250473
5090, 0.250473
5091, 0.250473
5092, 0.250473
5093, 0.250473
5094, 0.250473
5095, 0.250473
5096, 0.250473
5097, 0.250473
5098, 0.250472
5099, 0.250472
5100, 0.250472
5101, 0.250472
5102, 0.250472
5103, 0.250472
5104, 0.250472
5105, 0.250472
5106, 0.250472
5107, 0.250471
5108, 0.250471
5109, 0.250471
5110, 0.250471
5111, 0.250471
5112, 0.250471
5113, 0.250471
5114, 0.250471
5115, 0.250471
5116, 0.25047
5117, 0.25047
5118, 0.25047
5119, 0.25047
5120, 0.25047
5121, 0.25047
5122, 0.25047
5123, 0.25047
5124, 0.25047
5125, 0.250469
5126, 0.250469
5127, 0.250469
5128, 0.250469
5129, 0.250469
5130, 0.250469
5131, 0.250469
5132, 0.250469
5133, 0.250469
5134, 0.250468
5135, 0.250468
5136, 0.250468
5137, 0.250468
5138, 0.250468
5139, 0.250468
5140, 0.250468
5141, 0.250468
5142, 0.250468
5143, 0.250468
5144, 0.250467
5145, 0.250467
5146, 0.250467
5147, 0.250467
5148, 0.250467
5149, 0.250467
5150, 0.250467
5151, 0.250467
5152, 0.250467
5153, 0.250466
5154, 0.250466
5155, 0.250466
5156, 0.250466
5157, 0.250466
5158, 0.250466
5159, 0.250466
5160, 0.250466
5161, 0.250466
5162, 0.250465
5163, 0.250465
5164, 0.250465
5165, 0.250465
5166, 0.250465
5167, 0.250465
5168, 0.250465
5169, 0.250465
5170, 0.250465
5171, 0.250464
5172, 0.250464
5173, 0.250464
5174, 0.250464
5175, 0.250464
5176, 0.250464
5177, 0.250464
5178, 0.250464
5179, 0.250464
5180, 0.250463
5181, 0.250463
5182, 0.250463
5183, 0.250463
5184, 0.250463
5185, 0.250463
5186, 0.250463
5187, 0.250463
5188, 0.250463
5189, 0.250462
5190, 0.250462
5191, 0.250462
5192, 0.250462
5193, 0.250462
5194, 0.250462
5195, 0.250462
5196, 0.250462
5197, 0.250462
5198, 0.250461
5199, 0.250461
5200, 0.250461
5201, 0.250461
5202, 0.250461
5203, 0.250461
5204, 0.250461
5205, 0.250461
5206, 0.250461
5207, 0.25046
5208, 0.25046
5209, 0.25046
5210, 0.25046
5211, 0.25046
5212, 0.25046
5213, 0.25046
5214, 0.25046
5215, 0.25046
5216, 0.250459
5217, 0.250459
5218, 0.250459
5219, 0.250459
5220, 0.250459
5221, 0.250459
5222, 0.250459
5223, 0.250459
5224, 0.250459
5225, 0.250458
5226, 0.250458
5227, 0.250458
5228, 0.250458
5229, 0.250458
5230, 0.250458
5231, 0.250458
5232, 0.250458
5233, 0.250458
5234, 0.250457
5235, 0.250457
5236, 0.250457
5237, 0.250457
5238, 0.250457
5239, 0.250457
5240, 0.250457
5241, 0.250457
5242, 0.250457
5243, 0.250457
5244, 0.250456
5245, 0.250456
5246, 0.250456
5247, 0.250456
5248, 0.250456
5249, 0.250456
5250, 0.250456
5251, 0.250456
5252, 0.250456
5253, 0.250455
5254, 0.250455
5255, 0.250455
5256, 0.250455
5257, 0.250455
5258, 0.250455
5259, 0.250455
5260, 0.250455
5261, 0.250455
5262, 0.250454
5263, 0.250454
5264, 0.250454
5265, 0.250454
5266, 0.250454
5267, 0.250454
5268, 0.250454
5269, 0.250454
5270, 0.250454
5271, 0.250453
5272, 0.250453
5273, 0.250453
5274, 0.250453
5275, 0.250453
5276, 0.250453
5277, 0.250453
5278, 0.250453
5279, 0.250453
5280, 0.250452
5281, 0.250452
5282, 0.250452
5283, 0.250452
5284, 0.250452
5285, 0.250452
5286, 0.250452
5287, 0.250452
5288, 0.250452
5289, 0.250451
5290, 0.250451
5291, 0.250451
5292, 0.250451
5293, 0.250451
5294, 0.250451
5295, 0.250451
5296, 0.250451
5297, 0.250451
5298, 0.25045
5299, 0.25045
5300, 0.25045
5301, 0.25045
5302, 0.25045
5303, 0.25045
5304, 0.25045
5305, 0.25045
5306, 0.25045
5307, 0.25045
5308, 0.250449
5309, 0.250449
5310, 0.250449
5311, 0.250449
5312, 0.250449
5313, 0.250449
5314, 0.250449
5315, 0.250449
5316, 0.250449
5317, 0.250448
5318, 0.250448
5319, 0.250448
5320, 0.250448
5321, 0.250448
5322, 0.250448
5323, 0.250448
5324, 0.250448
5325, 0.250448
5326, 0.250447
5327, 0.250447
5328, 0.250447
5329, 0.250447
5330, 0.250447
5331, 0.250447
5332, 0.250447
5333, 0.250447
5334, 0.250447
5335, 0.250446
5336, 0.250446
5337, 0.250446
5338, 0.250446
5339, 0.250446
5340, 0.250446
5341, 0.250446
5342, 0.250446
5343, 0.250446
5344, 0.250445
5345, 0.250445
5346, 0.250445
5347, 0.250445
5348, 0.250445
5349, 0.250445
5350, 0.250445
5351, 0.250445
5352, 0.250445
5353, 0.250444
5354, 0.250444
5355, 0.250444
5356, 0.250444
5357, 0.250444
5358, 0.250444
5359, 0.250444
5360, 0.250444
5361, 0.250444
5362, 0.250444
5363, 0.250443
5364, 0.250443
5365, 0.250443
5366, 0.250443
5367, 0.250443
5368, 0.250443
5369, 0.250443
5370, 0.250443
5371, 0.250443
5372, 0.250442
5373, 0.250442
5374, 0.250442
5375, 0.250442
5376, 0.250442
5377, 0.250442
5378, 0.250442
5379, 0.250442
5380, 0.250442
5381, 0.250441
5382, 0.250441
5383, 0.250441
5384, 0.250441
5385, 0.250441
5386, 0.250441
5387, 0.250441
5388, 0.250441
5389, 0.250441
5390, 0.25044
5391, 0.25044
5392, 0.25044
5393, 0.25044
5394, 0.25044
5395, 0.25044
5396, 0.25044
5397, 0.25044
5398, 0.25044
5399, 0.250439
5400, 0.250439
5401, 0.250439
5402, 0.250439
5403, 0.250439
5404, 0.250439
5405, 0.250439
5406, 0.250439
5407, 0.250439
5408, 0.250439
5409, 0.250438
5410, 0.250438
5411, 0.250438
5412, 0.250438
5413, 0.250438
5414, 0.250438
5415, 0.250438
5416, 0.250438
5417, 0.250438
5418, 0.250437
5419, 0.250437
5420, 0.250437
5421, 0.250437
5422, 0.250437
5423, 0.250437
5424, 0.250437
5425, 0.250437
5426, 0.250437
5427, 0.250436
5428, 0.250436
5429, 0.250436
5430, 0.250436
5431, 0.250436
5432, 0.250436
5433, 0.250436
5434, 0.250436
5435, 0.250436
5436, 0.250435
5437, 0.250435
5438, 0.250435
5439, 0.250435
5440, 0.250435
5441, 0.250435
5442, 0.250435
5443, 0.250435
5444, 0.250435
5445, 0.250435
5446, 0.250434
5447, 0.250434
5448, 0.250434
5449, 0.250434
5450, 0.250434
5451, 0.250434
5452, 0.250434
5453, 0.250434
5454, 0.250434
5455, 0.250433
5456, 0.250433
5457, 0.250433
5458, 0.250433
5459, 0.250433
5460, 0.250433
5461, 0.250433
5462, 0.250433
5463, 0.250433
5464, 0.250432
5465, 0.250432
5466, 0.250432
5467, 0.250432
5468, 0.250432
5469, 0.250432
5470, 0.250432
5471, 0.250432
5472, 0.250432
5473, 0.250431
5474, 0.250431
5475, 0.250431
5476, 0.250431
5477, 0.250431
5478, 0.250431
5479, 0.250431
5480, 0.250431
5481, 0.250431
5482, 0.250431
5483, 0.25043
5484, 0.25043
5485, 0.25043
5486, 0.25043
5487, 0.25043
5488, 0.25043
5489, 0.25043
5490, 0.25043
5491, 0.25043
5492, 0.250429
5493, 0.250429
5494, 0.250429
5495, 0.250429
5496, 0.250429
5497, 0.250429
5498, 0.250429
5499, 0.250429
5500, 0.250429
5501, 0.250428
5502, 0.250428
5503, 0.250428
5504, 0.250428
5505, 0.250428
5506, 0.250428
5507, 0.250428
5508, 0.250428
5509, 0.250428
5510, 0.250428
5511, 0.250427
5512, 0.250427
5513, 0.250427
5514, 0.250427
5515, 0.250427
5516, 0.250427
5517, 0.250427
5518, 0.250427
5519, 0.250427
5520, 0.250426
5521, 0.250426
5522, 0.250426
5523, 0.250426
5524, 0.250426
5525, 0.250426
5526, 0.250426
5527, 0.250426
5528, 0.250426
5529, 0.250425
5530, 0.250425
5531, 0.250425
5532, 0.250425
5533, 0.250425
5534, 0.250425
5535, 0.250425
5536, 0.250425
5537, 0.250425
5538, 0.250424
5539, 0.250424
5540, 0.250424
5541, 0.250424
5542, 0.250424
5543, 0.250424
5544, 0.250424
5545, 0.250424
5546, 0.250424
5547, 0.250424
5548, 0.250423
5549, 0.250423
5550, 0.250423
5551, 0.250423
5552, 0.250423
5553, 0.250423
5554, 0.250423
5555, 0.250423
5556, 0.250423
5557, 0.250422
5558, 0.250422
5559, 0.250422
5560, 0.250422
5561, 0.250422
5562, 0.250422
5563, 0.250422
5564, 0.250422
5565, 0.250422
5566, 0.250421
5567, 0.250421
5568, 0.250421
5569, 0.250421
5570, 0.250421
5571, 0.250421
5572, 0.250421
5573, 0.250421
5574, 0.250421
5575, 0.250421
5576, 0.25042
5577, 0.25042
5578, 0.25042
5579, 0.25042
5580, 0.25042
5581, 0.25042
5582, 0.25042
5583, 0.25042
5584, 0.25042
5585, 0.250419
5586, 0.250419
5587, 0.250419
5588, 0.250419
5589, 0.250419
5590, 0.250419
5591, 0.250419
5592, 0.250419
5593, 0.250419
5594, 0.250418
5595, 0.250418
5596, 0.250418
5597, 0.250418
5598, 0.250418
5599, 0.250418
5600, 0.250418
5601, 0.250418
5602, 0.250418
5603, 0.250418
5604, 0.250417
5605, 0.250417
5606, 0.250417
5607, 0.250417
5608, 0.250417
5609, 0.250417
5610, 0.250417
5611, 0.250417
5612, 0.250417
5613, 0.250416
5614, 0.250416
5615, 0.250416
5616, 0.250416
5617, 0.250416
5618, 0.250416
5619, 0.250416
5620, 0.250416
5621, 0.250416
5622, 0.250415
5623, 0.250415
5624, 0.250415
5625, 0.250415
5626, 0.250415
5627, 0.250415
5628, 0.250415
5629, 0.250415
5630, 0.250415
5631, 0.250415
5632, 0.250414
5633, 0.250414
5634, 0.250414
5635, 0.250414
5636, 0.250414
5637, 0.250414
5638, 0.250414
5639, 0.250414
5640, 0.250414
5641, 0.250413
5642, 0.250413
5643, 0.250413
5644, 0.250413
5645, 0.250413
5646, 0.250413
5647, 0.250413
5648, 0.250413
5649, 0.250413
5650, 0.250412
5651, 0.250412
5652, 0.250412
5653, 0.250412
5654, 0.250412
5655, 0.250412
5656, 0.250412
5657, 0.250412
5658, 0.250412
5659, 0.250412
5660, 0.250411
5661, 0.250411
5662, 0.250411
5663, 0.250411
5664, 0.250411
5665, 0.250411
5666, 0.250411
5667, 0.250411
5668, 0.250411
5669, 0.25041
5670, 0.25041
5671, 0.25041
5672, 0.25041
5673, 0.25041
5674, 0.25041
5675, 0.25041
5676, 0.25041
5677, 0.25041
5678, 0.25041
5679, 0.250409
5680, 0.250409
5681, 0.250409
5682, 0.250409
5683, 0.250409
5684, 0.250409
5685, 0.250409
5686, 0.250409
5687, 0.250409
5688, 0.250408
5689, 0.250408
5690, 0.250408
5691, 0.250408
5692, 0.250408
5693, 0.250408
5694, 0.250408
5695, 0.250408
5696, 0.250408
5697, 0.250407
5698, 0.250407
5699, 0.250407
5700, 0.250407
5701, 0.250407
5702, 0.250407
5703, 0.250407
5704, 0.250407
5705, 0.250407
5706, 0.250407
5707, 0.250406
5708, 0.250406
5709, 0.250406
5710, 0.250406
5711, 0.250406
5712, 0.250406
5713, 0.250406
5714, 0.250406
5715, 0.250406
5716, 0.250405
5717, 0.250405
5718, 0.250405
5719, 0.250405
5720, 0.250405
5721, 0.250405
5722, 0.250405
5723, 0.250405
5724, 0.250405
5725, 0.250405
5726, 0.250404
5727, 0.250404
5728, 0.250404
5729, 0.250404
5730, 0.250404
5731, 0.250404
5732, 0.250404
5733, 0.250404
5734, 0.250404
5735, 0.250403
5736, 0.250403
5737, 0.250403
5738, 0.250403
5739, 0.250403
5740, 0.250403
5741, 0.250403
5742, 0.250403
5743, 0.250403
5744, 0.250402
5745, 0.250402
5746, 0.250402
5747, 0.250402
5748, 0.250402
5749, 0.250402
5750, 0.250402
5751, 0.250402
5752, 0.250402
5753, 0.250402
5754, 0.250401
5755, 0.250401
5756, 0.250401
5757, 0.250401
5758, 0.250401
5759, 0.250401
5760, 0.250401
5761, 0.250401
5762, 0.250401
5763, 0.2504
5764, 0.2504
5765, 0.2504
5766, 0.2504
5767, 0.2504
5768, 0.2504
5769, 0.2504
5770, 0.2504
5771, 0.2504
5772, 0.2504
5773, 0.250399
5774, 0.250399
5775, 0.250399
5776, 0.250399
5777, 0.250399
5778, 0.250399
5779, 0.250399
5780, 0.250399
5781, 0.250399
5782, 0.250398
5783, 0.250398
5784, 0.250398
5785, 0.250398
5786, 0.250398
5787, 0.250398
5788, 0.250398
5789, 0.250398
5790, 0.250398
5791, 0.250397
5792, 0.250397
5793, 0.250397
5794, 0.250397
5795, 0.250397
5796, 0.250397
5797, 0.250397
5798, 0.250397
5799, 0.250397
5800, 0.250397
5801, 0.250396
5802, 0.250396
5803, 0.250396
5804, 0.250396
5805, 0.250396
5806, 0.250396
5807, 0.250396
5808, 0.250396
5809, 0.250396
5810, 0.250395
5811, 0.250395
5812, 0.250395
5813, 0.250395
5814, 0.250395
5815, 0.250395
5816, 0.250395
5817, 0.250395
5818, 0.250395
5819, 0.250395
5820, 0.250394
5821, 0.250394
5822, 0.250394
5823, 0.250394
5824, 0.250394
5825, 0.250394
5826, 0.250394
5827, 0.250394
5828, 0.250394
5829, 0.250393
5830, 0.250393
5831, 0.250393
5832, 0.250393
5833, 0.250393
5834, 0.250393
5835, 0.250393
5836, 0.250393
5837, 0.250393
5838, 0.250393
5839, 0.250392
5840, 0.250392
5841, 0.250392
5842, 0.250392
5843, 0.250392
5844, 0.250392
5845, 0.250392
5846, 0.250392
5847, 0.250392
5848, 0.250391
5849, 0.250391
5850, 0.250391
5851, 0.250391
5852, 0.250391
5853, 0.250391
5854, 0.250391
5855, 0.250391
5856, 0.250391
5857, 0.250391
5858, 0.25039
5859, 0.25039
5860, 0.25039
5861, 0.25039
5862, 0.25039
5863, 0.25039
5864, 0.25039
5865, 0.25039
5866, 0.25039
5867, 0.250389
5868, 0.250389
5869, 0.250389
5870, 0.250389
5871, 0.250389
5872, 0.250389
5873, 0.250389
5874, 0.250389
5875, 0.250389
5876, 0.250389
5877, 0.250388
5878, 0.250388
5879, 0.250388
5880, 0.250388
5881, 0.250388
5882, 0.250388
5883, 0.250388
5884, 0.250388
5885, 0.250388
5886, 0.250387
5887, 0.250387
5888, 0.250387
5889, 0.250387
5890, 0.250387
5891, 0.250387
5892, 0.250387
5893, 0.250387
5894, 0.250387
5895, 0.250387
5896, 0.250386
5897, 0.250386
5898, 0.250386
5899, 0.250386
5900, 0.250386
5901, 0.250386
5902, 0.250386
5903, 0.250386
5904, 0.250386
5905, 0.250385
5906, 0.250385
5907, 0.250385
5908, 0.250385
5909, 0.250385
5910, 0.250385
5911, 0.250385
5912, 0.250385
5913, 0.250385
5914, 0.250385
5915, 0.250384
5916, 0.250384
5917, 0.250384
5918, 0.250384
5919, 0.250384
5920, 0.250384
5921, 0.250384
5922, 0.250384
5923, 0.250384
5924, 0.250383
5925, 0.250383
5926, 0.250383
5927, 0.250383
5928, 0.250383
5929, 0.250383
5930, 0.250383
5931, 0.250383
5932, 0.250383
5933, 0.250383
5934, 0.250382
5935, 0.250382
5936, 0.250382
5937, 0.250382
5938, 0.250382
5939, 0.250382
5940, 0.250382
5941, 0.250382
5942, 0.250382
5943, 0.250381
5944, 0.250381
5945, 0.250381
5946, 0.250381
5947, 0.250381
5948, 0.250381
5949, 0.250381
5950, 0.250381
5951, 0.250381
5952, 0.250381
5953, 0.25038
5954, 0.25038
5955, 0.25038
5956, 0.25038
5957, 0.25038
5958, 0.25038
5959, 0.25038
5960, 0.25038
5961, 0.25038
5962, 0.250379
5963, 0.250379
5964, 0.250379
5965, 0.250379
5966, 0.250379
5967, 0.250379
5968, 0.250379
5969, 0.250379
5970, 0.250379
5971, 0.250379
5972, 0.250378
5973, 0.250378
5974, 0.250378
5975, 0.250378
5976, 0.250378
5977, 0.250378
5978, 0.250378
5979, 0.250378
5980, 0.250378
5981, 0.250377
5982, 0.250377
5983, 0.250377
5984, 0.250377
5985, 0.250377
5986, 0.250377
5987, 0.250377
5988, 0.250377
5989, 0.250377
5990, 0.250377
5991, 0.250376
5992, 0.250376
5993, 0.250376
5994, 0.250376
5995, 0.250376
5996, 0.250376
5997, 0.250376
5998, 0.250376
5999, 0.250376
6000, 0.250375
6001, 0.250375
6002, 0.250375
6003, 0.250375
6004, 0.250375
6005, 0.250375
6006, 0.250375
6007, 0.250375
6008, 0.250375
6009, 0.250375
6010, 0.250374
6011, 0.250374
6012, 0.250374
6013, 0.250374
6014, 0.250374
6015, 0.250374
6016, 0.250374
6017, 0.250374
6018, 0.250374
6019, 0.250373
6020, 0.250373
6021, 0.250373
6022, 0.250373
6023, 0.250373
6024, 0.250373
6025, 0.250373
6026, 0.250373
6027, 0.250373
6028, 0.250373
6029, 0.250372
6030, 0.250372
6031, 0.250372
6032, 0.250372
6033, 0.250372
6034, 0.250372
6035, 0.250372
6036, 0.250372
6037, 0.250372
6038, 0.250371
6039, 0.250371
6040, 0.250371
6041, 0.250371
6042, 0.250371
6043, 0.250371
6044, 0.250371
6045, 0.250371
6046, 0.250371
6047, 0.250371
6048, 0.25037
6049, 0.25037
6050, 0.25037
6051, 0.25037
6052, 0.25037
6053, 0.25037
6054, 0.25037
6055, 0.25037
6056, 0.25037
6057, 0.250369
6058, 0.250369
6059, 0.250369
6060, 0.250369
6061, 0.250369
6062, 0.250369
6063, 0.250369
6064, 0.250369
6065, 0.250369
6066, 0.250369
6067, 0.250368
6068, 0.250368
6069, 0.250368
6070, 0.250368
6071, 0.250368
6072, 0.250368
6073, 0.250368
6074, 0.250368
6075, 0.250368
6076, 0.250367
6077, 0.250367
6078, 0.250367
6079, 0.250367
6080, 0.250367
6081, 0.250367
6082, 0.250367
6083, 0.250367
6084, 0.250367
6085, 0.250367
6086, 0.250366
6087, 0.250366
6088, 0.250366
6089, 0.250366
6090, 0.250366
6091, 0.250366
6092, 0.250366
6093, 0.250366
6094, 0.250366
6095, 0.250366
6096, 0.250365
6097, 0.250365
6098, 0.250365
6099, 0.250365
6100, 0.250365
6101, 0.250365
6102, 0.250365
6103, 0.250365
6104, 0.250365
6105, 0.250364
6106, 0.250364
6107, 0.250364
6108, 0.250364
6109, 0.250364
6110, 0.250364
6111, 0.250364
6112, 0.250364
6113, 0.250364
6114, 0.250364
6115, 0.250363
6116, 0.250363
6117, 0.250363
6118, 0.250363
6119, 0.250363
6120, 0.250363
6121, 0.250363
6122, 0.250363
6123, 0.250363
6124, 0.250362
6125, 0.250362
6126, 0.250362
6127, 0.250362
6128, 0.250362
6129, 0.250362
6130, 0.250362
6131, 0.250362
6132, 0.250362
6133, 0.250362
6134, 0.250361
6135, 0.250361
6136, 0.250361
6137, 0.250361
6138, 0.250361
6139, 0.250361
6140, 0.250361
6141, 0.250361
6142, 0.250361
6143, 0.250361
6144, 0.25036
6145, 0.25036
6146, 0.25036
6147, 0.25036
6148, 0.25036
6149, 0.25036
6150, 0.25036
6151, 0.25036
6152, 0.25036
6153, 0.250359
6154, 0.250359
6155, 0.250359
6156, 0.250359
6157, 0.250359
6158, 0.250359
6159, 0.250359
6160, 0.250359
6161, 0.250359
6162, 0.250359
6163, 0.250358
6164, 0.250358
6165, 0.250358
6166, 0.250358
6167, 0.250358
6168, 0.250358
6169, 0.250358
6170, 0.250358
6171, 0.250358
6172, 0.250357
6173, 0.250357
6174, 0.250357
6175, 0.250357
6176, 0.250357
6177, 0.250357
6178, 0.250357
6179, 0.250357
6180, 0.250357
6181, 0.250357
6182, 0.250356
6183, 0.250356
6184, 0.250356
6185, 0.250356
6186, 0.250356
6187, 0.250356
6188, 0.250356
6189, 0.250356
6190, 0.250356
6191, 0.250355
6192, 0.250355
6193, 0.250355
6194, 0.250355
6195, 0.250355
6196, 0.250355
6197, 0.250355
6198, 0.250355
6199, 0.250355
6200, 0.250355
6201, 0.250354
6202, 0.250354
6203, 0.250354
6204, 0.250354
6205, 0.250354
6206, 0.250354
6207, 0.250354
6208, 0.250354
6209, 0.250354
6210, 0.250354
6211, 0.250353
6212, 0.250353
6213, 0.250353
6214, 0.250353
6215, 0.250353
6216, 0.250353
6217, 0.250353
6218, 0.250353
6219, 0.250353
6220, 0.250352
6221, 0.250352
6222, 0.250352
6223, 0.250352
6224, 0.250352
6225, 0.250352
6226, 0.250352
6227, 0.250352
6228, 0.250352
6229, 0.250352
6230, 0.250351
6231, 0.250351
6232, 0.250351
6233, 0.250351
6234, 0.250351
6235, 0.250351
6236, 0.250351
6237, 0.250351
6238, 0.250351
6239, 0.250351
6240, 0.25035
6241, 0.25035
6242, 0.25035
6243, 0.25035
6244, 0.25035
6245, 0.25035
6246, 0.25035
6247, 0.25035
6248, 0.25035
6249, 0.250349
6250, 0.250349
6251, 0.250349
6252, 0.250349
6253, 0.250349
6254, 0.250349
6255, 0.250349
6256, 0.250349
6257, 0.250349
6258, 0.250349
6259, 0.250348
6260, 0.250348
6261, 0.250348
6262, 0.250348
6263, 0.250348
6264, 0.250348
6265, 0.250348
6266, 0.250348
6267, 0.250348
6268, 0.250347
6269, 0.250347
6270, 0.250347
6271, 0.250347
6272, 0.250347
6273, 0.250347
6274, 0.250347
6275, 0.250347
6276, 0.250347
6277, 0.250347
6278, 0.250346
6279, 0.250346
6280, 0.250346
6281, 0.250346
6282, 0.250346
6283, 0.250346
6284, 0.250346
6285, 0.250346
6286, 0.250346
6287, 0.250346
6288, 0.250345
6289, 0.250345
6290, 0.250345
6291, 0.250345
6292, 0.250345
6293, 0.250345
6294, 0.250345
6295, 0.250345
6296, 0.250345
6297, 0.250344
6298, 0.250344
6299, 0.250344
6300, 0.250344
6301, 0.250344
6302, 0.250344
6303, 0.250344
6304, 0.250344
6305, 0.250344
6306, 0.250344
6307, 0.250343
6308, 0.250343
6309, 0.250343
6310, 0.250343
6311, 0.250343
6312, 0.250343
6313, 0.250343
6314, 0.250343
6315, 0.250343
6316, 0.250343
6317, 0.250342
6318, 0.250342
6319, 0.250342
6320, 0.250342
6321, 0.250342
6322, 0.250342
6323, 0.250342
6324, 0.250342
6325, 0.250342
6326, 0.250341
6327, 0.250341
