Iterations,Error
5369,0.388274
5370,0.388274
5371,0.388274
5372,0.388274
5373,0.388274
5374,0.388274
5375,0.388274
5376,0.388274
5377,0.388274
5378,0.388274
5379,0.388274
5380,0.388274
5381,0.388274
5382,0.388274
5383,0.388274
5384,0.388274
5385,0.388274
5386,0.388275
5387,0.388275
5388,0.388275
5389,0.388275
5390,0.388275
5391,0.388275
5392,0.388275
5393,0.388275
5394,0.388275
5395,0.388275
5396,0.388275
5397,0.388275
5398,0.388275
5399,0.388275
5400,0.388275
5401,0.388275
5402,0.388275
5403,0.388275
5404,0.388275
5405,0.388275
5406,0.388275
5407,0.388275
5408,0.388275
5409,0.388276
5410,0.388276
5411,0.388276
5412,0.388276
5413,0.388276
5414,0.388276
5415,0.388276
5416,0.388276
5417,0.388276
5418,0.388276
5419,0.388276
5420,0.388276
5421,0.388276
5422,0.388276
5423,0.388276
5424,0.388276
5425,0.388276
5426,0.388276
5427,0.388276
5428,0.388276
5429,0.388276
5430,0.388276
5431,0.388277
5432,0.388277
5433,0.388277
5434,0.388277
5435,0.388277
5436,0.388277
5437,0.388277
5438,0.388277
5439,0.388277
5440,0.388277
5441,0.388277
5442,0.388277
5443,0.388277
5444,0.388277
5445,0.388277
5446,0.388277
5447,0.388277
5448,0.388277
5449,0.388277
5450,0.388277
5451,0.388277
5452,0.388277
5453,0.388277
5454,0.388277
5455,0.388278
5456,0.388278
5457,0.388278
5458,0.388278
5459,0.388278
5460,0.388278
5461,0.388278
5462,0.388278
5463,0.388278
5464,0.388278
5465,0.388278
5466,0.388278
5467,0.388278
5468,0.388278
5469,0.388278
5470,0.388278
5471,0.388278
5472,0.388278
5473,0.388278
5474,0.388278
5475,0.388278
5476,0.388278
5477,0.388278
5478,0.388279
5479,0.388279
5480,0.388279
5481,0.388279
5482,0.388279
5483,0.388279
5484,0.388279
5485,0.388279
5486,0.388279
5487,0.388279
5488,0.388279
5489,0.388279
5490,0.388279
5491,0.388279
5492,0.388279
5493,0.388279
5494,0.388279
5495,0.388279
5496,0.388279
5497,0.388279
5498,0.388279
5499,0.388279
5500,0.388279
5501,0.38828
5502,0.38828
5503,0.38828
5504,0.38828
5505,0.38828
5506,0.38828
5507,0.38828
5508,0.38828
5509,0.38828
5510,0.38828
5511,0.38828
5512,0.38828
5513,0.38828
5514,0.38828
5515,0.38828
5516,0.38828
5517,0.38828
5518,0.38828
5519,0.38828
5520,0.38828
5521,0.38828
5522,0.38828
5523,0.38828
5524,0.388281
5525,0.388281
5526,0.388281
5527,0.388281
5528,0.388281
5529,0.388281
5530,0.388281
5531,0.388281
5532,0.388281
5533,0.388281
5534,0.388281
5535,0.388281
5536,0.388281
5537,0.388281
5538,0.388281
5539,0.388281
5540,0.388281
5541,0.388281
5542,0.388281
5543,0.388281
5544,0.388281
5545,0.388281
5546,0.388281
5547,0.388282
5548,0.388282
5549,0.388282
5550,0.388282
5551,0.388282
5552,0.388282
5553,0.388282
5554,0.388282
5555,0.388282
5556,0.388282
5557,0.388282
5558,0.388282
5559,0.388282
5560,0.388282
5561,0.388282
5562,0.388282
5563,0.388282
5564,0.388282
5565,0.388282
5566,0.388282
5567,0.388282
5568,0.388282
5569,0.388282
5570,0.388282
5571,0.388283
5572,0.388283
5573,0.388283
5574,0.388283
5575,0.388283
5576,0.388283
5577,0.388283
5578,0.388283
5579,0.388283
5580,0.388283
5581,0.388283
5582,0.388283
5583,0.388283
5584,0.388283
5585,0.388283
5586,0.388283
5587,0.388283
5588,0.388283
5589,0.388283
5590,0.388283
5591,0.388283
5592,0.388283
5593,0.388283
5594,0.388284
5595,0.388284
5596,0.388284
5597,0.388284
5598,0.388284
5599,0.388284
5600,0.388284
5601,0.388284
5602,0.388284
5603,0.388284
5604,0.388284
5605,0.388284
5606,0.388284
5607,0.388284
5608,0.388284
5609,0.388284
5610,0.388284
5611,0.388284
5612,0.388284
5613,0.388284
5614,0.388284
5615,0.388284
5616,0.388284
5617,0.388284
5618,0.388285
5619,0.388285
5620,0.388285
5621,0.388285
5622,0.388285
5623,0.388285
5624,0.388285
5625,0.388285
5626,0.388285
5627,0.388285
5628,0.388285
5629,0.388285
5630,0.388285
5631,0.388285
5632,0.388285
5633,0.388285
5634,0.388285
5635,0.388285
5636,0.388285
5637,0.388285
5638,0.388285
5639,0.388285
5640,0.388285
5641,0.388285
5642,0.388286
5643,0.388286
5644,0.388286
5645,0.388286
5646,0.388286
5647,0.388286
5648,0.388286
5649,0.388286
5650,0.388286
5651,0.388286
5652,0.388286
5653,0.388286
5654,0.388286
5655,0.388286
5656,0.388286
5657,0.388286
5658,0.388286
5659,0.388286
5660,0.388286
5661,0.388286
5662,0.388286
5663,0.388286
5664,0.388286
5665,0.388286
5666,0.388287
5667,0.388287
5668,0.388287
5669,0.388287
5670,0.388287
5671,0.388287
5672,0.388287
5673,0.388287
5674,0.388287
5675,0.388287
5676,0.388287
5677,0.388287
5678,0.388287
5679,0.388287
5680,0.388287
5681,0.388287
5682,0.388287
5683,0.388287
5684,0.388287
5685,0.388287
5686,0.388287
5687,0.388287
5688,0.388287
5689,0.388288
5690,0.388288
5691,0.388288
5692,0.388288
5693,0.388288
5694,0.388288
5695,0.388288
5696,0.388288
5697,0.388288
5698,0.388288
5699,0.388288
5700,0.388288
5701,0.388288
5702,0.388288
5703,0.388288
5704,0.388288
5705,0.388288
5706,0.388288
5707,0.388288
5708,0.388288
5709,0.388288
5710,0.388288
5711,0.388288
5712,0.388288
5713,0.388289
5714,0.388289
5715,0.388289
5716,0.388289
5717,0.388289
5718,0.388289
5719,0.388289
5720,0.388289
5721,0.388289
5722,0.388289
5723,0.388289
5724,0.388289
5725,0.388289
5726,0.388289
5727,0.388289
5728,0.388289
5729,0.388289
5730,0.388289
5731,0.388289
5732,0.388289
5733,0.388289
5734,0.388289
5735,0.388289
5736,0.388289
5737,0.38829
5738,0.38829
5739,0.38829
5740,0.38829
5741,0.38829
5742,0.38829
5743,0.38829
5744,0.38829
5745,0.38829
5746,0.38829
5747,0.38829
5748,0.38829
5749,0.38829
5750,0.38829
5751,0.38829
5752,0.38829
5753,0.38829
5754,0.38829
5755,0.38829
5756,0.38829
5757,0.38829
5758,0.38829
5759,0.38829
5760,0.38829
5761,0.388291
5762,0.388291
5763,0.388291
5764,0.388291
5765,0.388291
5766,0.388291
5767,0.388291
5768,0.388291
5769,0.388291
5770,0.388291
5771,0.388291
5772,0.388291
5773,0.388291
5774,0.388291
5775,0.388291
5776,0.388291
5777,0.388291
5778,0.388291
5779,0.388291
5780,0.388291
5781,0.388291
5782,0.388291
5783,0.388291
5784,0.388291
5785,0.388291
5786,0.388292
5787,0.388292
5788,0.388292
5789,0.388292
5790,0.388292
5791,0.388292
5792,0.388292
5793,0.388292
5794,0.388292
5795,0.388292
5796,0.388292
5797,0.388292
5798,0.388292
5799,0.388292
5800,0.388292
5801,0.388292
5802,0.388292
5803,0.388292
5804,0.388292
5805,0.388292
5806,0.388292
5807,0.388292
5808,0.388292
5809,0.388292
5810,0.388293
5811,0.388293
5812,0.388293
5813,0.388293
5814,0.388293
5815,0.388293
5816,0.388293
5817,0.388293
5818,0.388293
5819,0.388293
5820,0.388293
5821,0.388293
5822,0.388293
5823,0.388293
5824,0.388293
5825,0.388293
5826,0.388293
5827,0.388293
5828,0.388293
5829,0.388293
5830,0.388293
5831,0.388293
5832,0.388293
5833,0.388293
5834,0.388294
5835,0.388294
5836,0.388294
5837,0.388294
5838,0.388294
5839,0.388294
5840,0.388294
5841,0.388294
5842,0.388294
5843,0.388294
5844,0.388294
5845,0.388294
5846,0.388294
5847,0.388294
5848,0.388294
5849,0.388294
5850,0.388294
5851,0.388294
5852,0.388294
5853,0.388294
5854,0.388294
5855,0.388294
5856,0.388294
5857,0.388294
5858,0.388294
5859,0.388295
5860,0.388295
5861,0.388295
5862,0.388295
5863,0.388295
5864,0.388295
5865,0.388295
5866,0.388295
5867,0.388295
5868,0.388295
5869,0.388295
5870,0.388295
5871,0.388295
5872,0.388295
5873,0.388295
5874,0.388295
5875,0.388295
5876,0.388295
5877,0.388295
5878,0.388295
5879,0.388295
5880,0.388295
5881,0.388295
5882,0.388295
5883,0.388296
5884,0.388296
5885,0.388296
5886,0.388296
5887,0.388296
5888,0.388296
5889,0.388296
5890,0.388296
5891,0.388296
5892,0.388296
5893,0.388296
5894,0.388296
5895,0.388296
5896,0.388296
5897,0.388296
5898,0.388296
5899,0.388296
5900,0.388296
5901,0.388296
5902,0.388296
5903,0.388296
5904,0.388296
5905,0.388296
5906,0.388296
5907,0.388296
5908,0.388297
5909,0.388297
5910,0.388297
5911,0.388297
5912,0.388297
5913,0.388297
5914,0.388297
5915,0.388297
5916,0.388297
5917,0.388297
5918,0.388297
5919,0.388297
5920,0.388297
5921,0.388297
5922,0.388297
5923,0.388297
5924,0.388297
5925,0.388297
5926,0.388297
5927,0.388297
5928,0.388297
5929,0.388297
5930,0.388297
5931,0.388297
5932,0.388297
5933,0.388298
5934,0.388298
5935,0.388298
5936,0.388298
5937,0.388298
5938,0.388298
5939,0.388298
5940,0.388298
5941,0.388298
5942,0.388298
5943,0.388298
5944,0.388298
5945,0.388298
5946,0.388298
5947,0.388298
5948,0.388298
5949,0.388298
5950,0.388298
5951,0.388298
5952,0.388298
5953,0.388298
5954,0.388298
5955,0.388298
5956,0.388298
5957,0.388299
5958,0.388299
5959,0.388299
5960,0.388299
5961,0.388299
5962,0.388299
5963,0.388299
5964,0.388299
5965,0.388299
5966,0.388299
5967,0.388299
5968,0.388299
5969,0.388299
5970,0.388299
5971,0.388299
5972,0.388299
5973,0.388299
5974,0.388299
5975,0.388299
5976,0.388299
5977,0.388299
5978,0.388299
5979,0.388299
5980,0.388299
5981,0.388299
5982,0.3883
5983,0.3883
5984,0.3883
5985,0.3883
5986,0.3883
5987,0.3883
5988,0.3883
5989,0.3883
5990,0.3883
5991,0.3883
5992,0.3883
5993,0.3883
5994,0.3883
5995,0.3883
5996,0.3883
5997,0.3883
5998,0.3883
5999,0.3883
6000,0.3883
6001,0.3883
6002,0.3883
6003,0.3883
6004,0.3883
6005,0.3883
6006,0.3883
6007,0.388301
6008,0.388301
6009,0.388301
6010,0.388301
6011,0.388301
6012,0.388301
6013,0.388301
6014,0.388301
6015,0.388301
6016,0.388301
6017,0.388301
6018,0.388301
6019,0.388301
6020,0.388301
6021,0.388301
6022,0.388301
6023,0.388301
6024,0.388301
6025,0.388301
6026,0.388301
6027,0.388301
6028,0.388301
6029,0.388301
6030,0.388301
6031,0.388301
6032,0.388302
6033,0.388302
6034,0.388302
6035,0.388302
6036,0.388302
6037,0.388302
6038,0.388302
6039,0.388302
6040,0.388302
6041,0.388302
6042,0.388302
6043,0.388302
6044,0.388302
6045,0.388302
6046,0.388302
6047,0.388302
6048,0.388302
6049,0.388302
6050,0.388302
6051,0.388302
6052,0.388302
6053,0.388302
6054,0.388302
6055,0.388302
6056,0.388302
6057,0.388302
6058,0.388303
6059,0.388303
6060,0.388303
6061,0.388303
6062,0.388303
6063,0.388303
6064,0.388303
6065,0.388303
6066,0.388303
6067,0.388303
6068,0.388303
6069,0.388303
6070,0.388303
6071,0.388303
6072,0.388303
6073,0.388303
6074,0.388303
6075,0.388303
6076,0.388303
6077,0.388303
6078,0.388303
6079,0.388303
6080,0.388303
6081,0.388303
6082,0.388303
6083,0.388304
6084,0.388304
6085,0.388304
6086,0.388304
6087,0.388304
6088,0.388304
6089,0.388304
6090,0.388304
6091,0.388304
6092,0.388304
6093,0.388304
6094,0.388304
6095,0.388304
6096,0.388304
6097,0.388304
6098,0.388304
6099,0.388304
6100,0.388304
6101,0.388304
6102,0.388304
6103,0.388304
6104,0.388304
6105,0.388304
6106,0.388304
6107,0.388304
6108,0.388305
6109,0.388305
6110,0.388305
6111,0.388305
6112,0.388305
6113,0.388305
6114,0.388305
6115,0.388305
6116,0.388305
6117,0.388305
6118,0.388305
6119,0.388305
6120,0.388305
6121,0.388305
6122,0.388305
6123,0.388305
6124,0.388305
6125,0.388305
6126,0.388305
6127,0.388305
6128,0.388305
6129,0.388305
6130,0.388305
6131,0.388305
6132,0.388305
6133,0.388305
6134,0.388306
6135,0.388306
6136,0.388306
6137,0.388306
6138,0.388306
6139,0.388306
6140,0.388306
6141,0.388306
6142,0.388306
6143,0.388306
6144,0.388306
6145,0.388306
6146,0.388306
6147,0.388306
6148,0.388306
6149,0.388306
6150,0.388306
6151,0.388306
6152,0.388306
6153,0.388306
6154,0.388306
6155,0.388306
6156,0.388306
6157,0.388306
6158,0.388306
6159,0.388307
6160,0.388307
6161,0.388307
6162,0.388307
6163,0.388307
6164,0.388307
6165,0.388307
6166,0.388307
6167,0.388307
6168,0.388307
6169,0.388307
6170,0.388307
6171,0.388307
6172,0.388307
6173,0.388307
6174,0.388307
6175,0.388307
6176,0.388307
6177,0.388307
6178,0.388307
6179,0.388307
6180,0.388307
6181,0.388307
6182,0.388307
6183,0.388307
6184,0.388307
6185,0.388308
6186,0.388308
6187,0.388308
6188,0.388308
6189,0.388308
6190,0.388308
6191,0.388308
6192,0.388308
6193,0.388308
6194,0.388308
6195,0.388308
6196,0.388308
6197,0.388308
6198,0.388308
6199,0.388308
6200,0.388308
6201,0.388308
6202,0.388308
6203,0.388308
6204,0.388308
6205,0.388308
6206,0.388308
6207,0.388308
6208,0.388308
6209,0.388308
6210,0.388308
6211,0.388309
6212,0.388309
6213,0.388309
6214,0.388309
6215,0.388309
6216,0.388309
6217,0.388309
6218,0.388309
6219,0.388309
6220,0.388309
6221,0.388309
6222,0.388309
6223,0.388309
6224,0.388309
6225,0.388309
6226,0.388309
6227,0.388309
6228,0.388309
6229,0.388309
6230,0.388309
6231,0.388309
6232,0.388309
6233,0.388309
6234,0.388309
6235,0.388309
6236,0.38831
6237,0.38831
6238,0.38831
6239,0.38831
6240,0.38831
6241,0.38831
6242,0.38831
6243,0.38831
6244,0.38831
6245,0.38831
6246,0.38831
6247,0.38831
6248,0.38831
6249,0.38831
6250,0.38831
6251,0.38831
6252,0.38831
6253,0.38831
6254,0.38831
6255,0.38831
6256,0.38831
6257,0.38831
6258,0.38831
6259,0.38831
6260,0.38831
6261,0.38831
6262,0.388311
6263,0.388311
6264,0.388311
6265,0.388311
6266,0.388311
6267,0.388311
6268,0.388311
6269,0.388311
6270,0.388311
6271,0.388311
6272,0.388311
6273,0.388311
6274,0.388311
6275,0.388311
6276,0.388311
6277,0.388311
6278,0.388311
6279,0.388311
6280,0.388311
6281,0.388311
6282,0.388311
6283,0.388311
6284,0.388311
6285,0.388311
6286,0.388311
6287,0.388311
6288,0.388312
6289,0.388312
6290,0.388312
6291,0.388312
6292,0.388312
6293,0.388312
6294,0.388312
6295,0.388312
6296,0.388312
6297,0.388312
6298,0.388312
6299,0.388312
6300,0.388312
6301,0.388312
6302,0.388312
6303,0.388312
6304,0.388312
6305,0.388312
6306,0.388312
6307,0.388312
6308,0.388312
6309,0.388312
6310,0.388312
6311,0.388312
6312,0.388312
6313,0.388312
6314,0.388312
6315,0.388313
6316,0.388313
6317,0.388313
6318,0.388313
6319,0.388313
6320,0.388313
6321,0.388313
6322,0.388313
6323,0.388313
6324,0.388313
6325,0.388313
6326,0.388313
6327,0.388313
6328,0.388313
6329,0.388313
6330,0.388313
6331,0.388313
6332,0.388313
6333,0.388313
6334,0.388313
6335,0.388313
6336,0.388313
6337,0.388313
6338,0.388313
6339,0.388313
6340,0.388313
6341,0.388314
6342,0.388314
6343,0.388314
6344,0.388314
6345,0.388314
6346,0.388314
6347,0.388314
6348,0.388314
6349,0.388314
6350,0.388314
6351,0.388314
6352,0.388314
6353,0.388314
6354,0.388314
6355,0.388314
6356,0.388314
6357,0.388314
6358,0.388314
6359,0.388314
6360,0.388314
6361,0.388314
6362,0.388314
6363,0.388314
6364,0.388314
6365,0.388314
6366,0.388314
6367,0.388315
6368,0.388315
6369,0.388315
6370,0.388315
6371,0.388315
6372,0.388315
6373,0.388315
6374,0.388315
6375,0.388315
6376,0.388315
6377,0.388315
6378,0.388315
6379,0.388315
6380,0.388315
6381,0.388315
6382,0.388315
6383,0.388315
6384,0.388315
6385,0.388315
6386,0.388315
6387,0.388315
6388,0.388315
6389,0.388315
6390,0.388315
6391,0.388315
6392,0.388315
6393,0.388315
6394,0.388316
6395,0.388316
6396,0.388316
6397,0.388316
6398,0.388316
6399,0.388316
6400,0.388316
6401,0.388316
6402,0.388316
6403,0.388316
6404,0.388316
6405,0.388316
6406,0.388316
6407,0.388316
6408,0.388316
6409,0.388316
6410,0.388316
6411,0.388316
6412,0.388316
6413,0.388316
6414,0.388316
6415,0.388316
6416,0.388316
6417,0.388316
6418,0.388316
6419,0.388316
6420,0.388317
6421,0.388317
6422,0.388317
6423,0.388317
6424,0.388317
6425,0.388317
6426,0.388317
6427,0.388317
6428,0.388317
6429,0.388317
6430,0.388317
6431,0.388317
6432,0.388317
6433,0.388317
6434,0.388317
6435,0.388317
6436,0.388317
6437,0.388317
6438,0.388317
6439,0.388317
6440,0.388317
6441,0.388317
6442,0.388317
6443,0.388317
6444,0.388317
6445,0.388317
6446,0.388317
6447,0.388318
6448,0.388318
6449,0.388318
6450,0.388318
6451,0.388318
6452,0.388318
6453,0.388318
6454,0.388318
6455,0.388318
6456,0.388318
6457,0.388318
6458,0.388318
6459,0.388318
6460,0.388318
6461,0.388318
6462,0.388318
6463,0.388318
6464,0.388318
6465,0.388318
6466,0.388318
6467,0.388318
6468,0.388318
6469,0.388318
6470,0.388318
6471,0.388318
6472,0.388318
6473,0.388319
6474,0.388319
6475,0.388319
6476,0.388319
6477,0.388319
6478,0.388319
6479,0.388319
6480,0.388319
6481,0.388319
6482,0.388319
6483,0.388319
6484,0.388319
6485,0.388319
6486,0.388319
6487,0.388319
6488,0.388319
6489,0.388319
6490,0.388319
6491,0.388319
6492,0.388319
6493,0.388319
6494,0.388319
6495,0.388319
6496,0.388319
6497,0.388319
6498,0.388319
6499,0.388319
6500,0.38832
6501,0.38832
6502,0.38832
6503,0.38832
6504,0.38832
6505,0.38832
6506,0.38832
6507,0.38832
6508,0.38832
6509,0.38832
6510,0.38832
6511,0.38832
6512,0.38832
6513,0.38832
6514,0.38832
6515,0.38832
6516,0.38832
6517,0.38832
6518,0.38832
6519,0.38832
6520,0.38832
6521,0.38832
6522,0.38832
6523,0.38832
6524,0.38832
6525,0.38832
6526,0.38832
6527,0.388321
6528,0.388321
6529,0.388321
6530,0.388321
6531,0.388321
6532,0.388321
6533,0.388321
6534,0.388321
6535,0.388321
6536,0.388321
6537,0.388321
6538,0.388321
6539,0.388321
6540,0.388321
6541,0.388321
6542,0.388321
6543,0.388321
6544,0.388321
6545,0.388321
6546,0.388321
6547,0.388321
6548,0.388321
6549,0.388321
6550,0.388321
6551,0.388321
6552,0.388321
6553,0.388321
6554,0.388322
6555,0.388322
6556,0.388322
6557,0.388322
6558,0.388322
6559,0.388322
6560,0.388322
6561,0.388322
6562,0.388322
6563,0.388322
6564,0.388322
6565,0.388322
6566,0.388322
6567,0.388322
6568,0.388322
6569,0.388322
6570,0.388322
6571,0.388322
6572,0.388322
6573,0.388322
6574,0.388322
6575,0.388322
6576,0.388322
6577,0.388322
6578,0.388322
6579,0.388322
6580,0.388322
6581,0.388323
6582,0.388323
6583,0.388323
6584,0.388323
6585,0.388323
6586,0.388323
6587,0.388323
6588,0.388323
6589,0.388323
6590,0.388323
6591,0.388323
6592,0.388323
6593,0.388323
6594,0.388323
6595,0.388323
6596,0.388323
6597,0.388323
6598,0.388323
6599,0.388323
6600,0.388323
6601,0.388323
6602,0.388323
6603,0.388323
6604,0.388323
6605,0.388323
6606,0.388323
6607,0.388323
6608,0.388323
6609,0.388324
6610,0.388324
6611,0.388324
6612,0.388324
6613,0.388324
6614,0.388324
6615,0.388324
6616,0.388324
6617,0.388324
6618,0.388324
6619,0.388324
6620,0.388324
6621,0.388324
6622,0.388324
6623,0.388324
6624,0.388324
6625,0.388324
6626,0.388324
6627,0.388324
6628,0.388324
6629,0.388324
6630,0.388324
6631,0.388324
6632,0.388324
6633,0.388324
6634,0.388324
6635,0.388324
6636,0.388325
6637,0.388325
6638,0.388325
6639,0.388325
6640,0.388325
6641,0.388325
6642,0.388325
6643,0.388325
6644,0.388325
6645,0.388325
6646,0.388325
6647,0.388325
6648,0.388325
6649,0.388325
6650,0.388325
6651,0.388325
6652,0.388325
6653,0.388325
6654,0.388325
6655,0.388325
6656,0.388325
6657,0.388325
6658,0.388325
6659,0.388325
6660,0.388325
6661,0.388325
6662,0.388325
6663,0.388325
6664,0.388326
6665,0.388326
6666,0.388326
6667,0.388326
6668,0.388326
6669,0.388326
6670,0.388326
6671,0.388326
6672,0.388326
6673,0.388326
6674,0.388326
6675,0.388326
6676,0.388326
6677,0.388326
6678,0.388326
6679,0.388326
6680,0.388326
6681,0.388326
6682,0.388326
6683,0.388326
6684,0.388326
6685,0.388326
6686,0.388326
6687,0.388326
6688,0.388326
6689,0.388326
6690,0.388326
6691,0.388327
6692,0.388327
6693,0.388327
6694,0.388327
6695,0.388327
6696,0.388327
6697,0.388327
6698,0.388327
6699,0.388327
6700,0.388327
6701,0.388327
6702,0.388327
6703,0.388327
6704,0.388327
6705,0.388327
6706,0.388327
6707,0.388327
6708,0.388327
6709,0.388327
6710,0.388327
6711,0.388327
6712,0.388327
6713,0.388327
6714,0.388327
6715,0.388327
6716,0.388327
6717,0.388327
6718,0.388327
6719,0.388328
6720,0.388328
6721,0.388328
6722,0.388328
6723,0.388328
6724,0.388328
6725,0.388328
6726,0.388328
6727,0.388328
6728,0.388328
6729,0.388328
6730,0.388328
6731,0.388328
6732,0.388328
6733,0.388328
6734,0.388328
6735,0.388328
6736,0.388328
6737,0.388328
6738,0.388328
6739,0.388328
6740,0.388328
6741,0.388328
6742,0.388328
6743,0.388328
6744,0.388328
6745,0.388328
6746,0.388328
6747,0.388329
6748,0.388329
6749,0.388329
6750,0.388329
6751,0.388329
6752,0.388329
6753,0.388329
6754,0.388329
6755,0.388329
6756,0.388329
6757,0.388329
6758,0.388329
6759,0.388329
6760,0.388329
6761,0.388329
6762,0.388329
6763,0.388329
6764,0.388329
6765,0.388329
6766,0.388329
6767,0.388329
6768,0.388329
6769,0.388329
6770,0.388329
6771,0.388329
6772,0.388329
6773,0.388329
6774,0.388329
6775,0.38833
6776,0.38833
6777,0.38833
6778,0.38833
6779,0.38833
6780,0.38833
6781,0.38833
6782,0.38833
6783,0.38833
6784,0.38833
6785,0.38833
6786,0.38833
6787,0.38833
6788,0.38833
6789,0.38833
6790,0.38833
6791,0.38833
6792,0.38833
6793,0.38833
6794,0.38833
6795,0.38833
6796,0.38833
6797,0.38833
6798,0.38833
6799,0.38833
6800,0.38833
6801,0.38833
6802,0.38833
6803,0.388331
6804,0.388331
6805,0.388331
6806,0.388331
6807,0.388331
6808,0.388331
6809,0.388331
6810,0.388331
6811,0.388331
6812,0.388331
6813,0.388331
6814,0.388331
6815,0.388331
6816,0.388331
6817,0.388331
6818,0.388331
6819,0.388331
6820,0.388331
6821,0.388331
6822,0.388331
6823,0.388331
6824,0.388331
6825,0.388331
6826,0.388331
6827,0.388331
6828,0.388331
6829,0.388331
6830,0.388331
6831,0.388332
6832,0.388332
6833,0.388332
6834,0.388332
6835,0.388332
6836,0.388332
6837,0.388332
6838,0.388332
6839,0.388332
6840,0.388332
6841,0.388332
6842,0.388332
6843,0.388332
6844,0.388332
6845,0.388332
6846,0.388332
6847,0.388332
6848,0.388332
6849,0.388332
6850,0.388332
6851,0.388332
6852,0.388332
6853,0.388332
6854,0.388332
6855,0.388332
6856,0.388332
6857,0.388332
6858,0.388332
6859,0.388333
6860,0.388333
6861,0.388333
6862,0.388333
6863,0.388333
6864,0.388333
6865,0.388333
6866,0.388333
6867,0.388333
6868,0.388333
6869,0.388333
6870,0.388333
6871,0.388333
6872,0.388333
6873,0.388333
6874,0.388333
6875,0.388333
6876,0.388333
6877,0.388333
6878,0.388333
6879,0.388333
6880,0.388333
6881,0.388333
6882,0.388333
6883,0.388333
6884,0.388333
6885,0.388333
6886,0.388333
6887,0.388334
6888,0.388334
6889,0.388334
6890,0.388334
6891,0.388334
6892,0.388334
6893,0.388334
6894,0.388334
6895,0.388334
6896,0.388334
6897,0.388334
6898,0.388334
6899,0.388334
6900,0.388334
6901,0.388334
6902,0.388334
6903,0.388334
6904,0.388334
6905,0.388334
6906,0.388334
6907,0.388334
6908,0.388334
6909,0.388334
6910,0.388334
6911,0.388334
6912,0.388334
6913,0.388334
6914,0.388334
6915,0.388334
6916,0.388335
6917,0.388335
6918,0.388335
6919,0.388335
6920,0.388335
6921,0.388335
6922,0.388335
6923,0.388335
6924,0.388335
6925,0.388335
6926,0.388335
6927,0.388335
6928,0.388335
6929,0.388335
6930,0.388335
6931,0.388335
6932,0.388335
6933,0.388335
6934,0.388335
6935,0.388335
6936,0.388335
6937,0.388335
6938,0.388335
6939,0.388335
6940,0.388335
6941,0.388335
6942,0.388335
6943,0.388335
6944,0.388336
6945,0.388336
6946,0.388336
6947,0.388336
6948,0.388336
6949,0.388336
6950,0.388336
6951,0.388336
6952,0.388336
6953,0.388336
6954,0.388336
6955,0.388336
6956,0.388336
6957,0.388336
6958,0.388336
6959,0.388336
6960,0.388336
6961,0.388336
6962,0.388336
6963,0.388336
6964,0.388336
6965,0.388336
6966,0.388336
6967,0.388336
6968,0.388336
6969,0.388336
6970,0.388336
6971,0.388336
6972,0.388336
6973,0.388337
6974,0.388337
6975,0.388337
6976,0.388337
6977,0.388337
6978,0.388337
6979,0.388337
6980,0.388337
6981,0.388337
6982,0.388337
6983,0.388337
6984,0.388337
6985,0.388337
6986,0.388337
6987,0.388337
6988,0.388337
6989,0.388337
6990,0.388337
6991,0.388337
6992,0.388337
6993,0.388337
6994,0.388337
6995,0.388337
6996,0.388337
6997,0.388337
6998,0.388337
6999,0.388337
7000,0.388337
7001,0.388337
7002,0.388338
7003,0.388338
7004,0.388338
7005,0.388338
7006,0.388338
7007,0.388338
7008,0.388338
7009,0.388338
7010,0.388338
7011,0.388338
7012,0.388338
7013,0.388338
7014,0.388338
7015,0.388338
7016,0.388338
7017,0.388338
7018,0.388338
7019,0.388338
7020,0.388338
7021,0.388338
7022,0.388338
7023,0.388338
7024,0.388338
7025,0.388338
7026,0.388338
7027,0.388338
7028,0.388338
7029,0.388338
7030,0.388338
7031,0.388339
7032,0.388339
7033,0.388339
7034,0.388339
7035,0.388339
7036,0.388339
7037,0.388339
7038,0.388339
7039,0.388339
7040,0.388339
7041,0.388339
7042,0.388339
7043,0.388339
7044,0.388339
7045,0.388339
7046,0.388339
7047,0.388339
7048,0.388339
7049,0.388339
7050,0.388339
7051,0.388339
7052,0.388339
7053,0.388339
7054,0.388339
7055,0.388339
7056,0.388339
7057,0.388339
7058,0.388339
7059,0.388339
7060,0.38834
7061,0.38834
7062,0.38834
7063,0.38834
7064,0.38834
7065,0.38834
7066,0.38834
7067,0.38834
7068,0.38834
7069,0.38834
7070,0.38834
7071,0.38834
7072,0.38834
7073,0.38834
7074,0.38834
7075,0.38834
7076,0.38834
7077,0.38834
7078,0.38834
7079,0.38834
7080,0.38834
7081,0.38834
7082,0.38834
7083,0.38834
7084,0.38834
7085,0.38834
7086,0.38834
7087,0.38834
7088,0.38834
7089,0.388341
7090,0.388341
7091,0.388341
7092,0.388341
7093,0.388341
7094,0.388341
7095,0.388341
7096,0.388341
7097,0.388341
7098,0.388341
7099,0.388341
7100,0.388341
7101,0.388341
7102,0.388341
7103,0.388341
7104,0.388341
7105,0.388341
7106,0.388341
7107,0.388341
7108,0.388341
7109,0.388341
7110,0.388341
7111,0.388341
7112,0.388341
7113,0.388341
7114,0.388341
7115,0.388341
7116,0.388341
7117,0.388341
